submit23.mit.edu

/work/submit/villaj/julia-1.9.1/bin/julia

Running Julia Code
Gathering arguments...
Passed N Threads == N GPU sanity check!
Formatting data...
Decorrelating...
- Using preexisting train and test sets from indexes/transmission_above_60/
Preparing for training...
Beginning training...
- Training width=100, depth=7, activation=sigmoid, batchsize=1024, learning_rate=0.010000001, dropout_rate=0.0 on thread 1
- Training width=100, depth=7, activation=sigmoid, batchsize=1024, learning_rate=0.010000001, dropout_rate=0.15 on thread 2
  - Fold 1 of 2023-06-19_11-08-51_w=100_d=7_activation=sigmoid_bs=1024_lr=0.01_dr=0.0
  - Fold 1 of 2023-06-19_11-08-51_w=100_d=7_activation=sigmoid_bs=1024_lr=0.01_dr=0.15
    epoch 25, loss=0.6275145, time=69.36033487319946
    epoch 25, loss=5.909666, time=69.94056916236877
    epoch 50, loss=0.31706247, time=86.25412893295288
    epoch 50, loss=5.909517, time=86.86670899391174
    epoch 75, loss=0.2839085, time=102.92797088623047
    epoch 75, loss=5.908555, time=102.93387293815613
    epoch 100, loss=0.26379618, time=120.24275302886963
    epoch 100, loss=5.909157, time=120.32747316360474
    epoch 125, loss=0.24078901, time=137.95474195480347
    epoch 125, loss=5.9081693, time=138.91432213783264
    epoch 150, loss=0.22845839, time=157.4554958343506
    epoch 150, loss=5.910257, time=158.46325993537903
    epoch 175, loss=0.22077468, time=177.38591194152832
    epoch 175, loss=5.907858, time=177.89471411705017
    epoch 200, loss=0.20992275, time=197.65708184242249
    epoch 200, loss=5.910117, time=198.20457315444946
    epoch 225, loss=0.20488705, time=217.06693291664124
    epoch 225, loss=5.9096885, time=218.43428707122803
    epoch 250, loss=0.19621149, time=237.38253498077393
    epoch 250, loss=5.9110713, time=238.72669315338135
    epoch 275, loss=0.18956941, time=257.5009469985962
    epoch 275, loss=5.9094315, time=258.25672912597656
    epoch 300, loss=0.1842865, time=277.754341840744
    epoch 300, loss=5.910359, time=278.51297307014465
    epoch 325, loss=0.18087555, time=297.02672696113586
    epoch 325, loss=5.910405, time=298.6530179977417
    epoch 350, loss=0.17593394, time=317.32562494277954
    epoch 350, loss=5.9102993, time=318.89330410957336
    epoch 375, loss=0.17282405, time=337.28948402404785
    epoch 375, loss=5.9110384, time=338.34759497642517
    epoch 400, loss=0.16785099, time=357.49479699134827
    epoch 400, loss=5.9096017, time=358.54646396636963
    epoch 425, loss=0.16498266, time=376.78978395462036
    epoch 425, loss=5.9073043, time=378.76581716537476
    epoch 450, loss=0.16160722, time=397.09235286712646
    epoch 450, loss=5.9112225, time=398.97972106933594
    epoch 475, loss=0.15897948, time=417.0244400501251
    epoch 475, loss=5.9101663, time=418.5127739906311
    epoch 500, loss=0.16040443, time=437.43470001220703
    epoch 500, loss=5.9093843, time=438.83572793006897
    epoch 525, loss=0.157168, time=456.6522378921509
    epoch 525, loss=5.9090543, time=458.9860451221466
    epoch 550, loss=0.15581213, time=476.84379982948303
    epoch 550, loss=5.909135, time=479.16314697265625
    epoch 575, loss=0.15228362, time=496.66435384750366
    epoch 575, loss=5.9090805, time=498.6887741088867
    epoch 600, loss=0.15344386, time=516.2115240097046
    epoch 600, loss=5.909333, time=518.9555950164795
    epoch 625, loss=0.15152983, time=536.2846789360046
    epoch 625, loss=5.9090176, time=539.1546421051025
    epoch 650, loss=0.14819852, time=556.4236738681793
    epoch 650, loss=5.9100065, time=559.3651030063629
    epoch 675, loss=0.14886808, time=576.6242940425873
    epoch 675, loss=5.9100633, time=578.9755489826202
    epoch 700, loss=0.14834394, time=596.0964138507843
    epoch 700, loss=5.908572, time=599.1738431453705
    epoch 725, loss=0.14722882, time=616.1119289398193
    epoch 725, loss=5.908948, time=619.517548084259
    epoch 750, loss=0.14475282, time=636.2597138881683
    epoch 750, loss=5.910141, time=639.60604596138
    epoch 775, loss=0.14340457, time=656.3308048248291
    epoch 775, loss=5.9112663, time=659.1506149768829
    epoch 800, loss=0.14251958, time=675.6827218532562
    epoch 800, loss=5.9098473, time=679.2963089942932
    epoch 825, loss=0.14233299, time=695.9011988639832
    epoch 825, loss=5.909353, time=699.7568120956421
    epoch 850, loss=0.14633237, time=716.033255815506
    epoch 850, loss=5.9085636, time=719.8130860328674
    epoch 875, loss=0.1439069, time=736.1153728961945
    epoch 875, loss=5.9106245, time=739.3327479362488
    epoch 900, loss=0.13955645, time=755.481703042984
    epoch 900, loss=5.908502, time=759.5358481407166
    epoch 925, loss=0.1421279, time=775.6578588485718
    epoch 925, loss=5.9091244, time=779.9174499511719
    epoch 950, loss=0.14024088, time=795.6883459091187
    epoch 950, loss=5.907538, time=799.999843120575
    epoch 975, loss=0.14270712, time=815.799134016037
    epoch 975, loss=5.9103117, time=820.449609041214
    epoch 1000, loss=0.14152727, time=835.2496058940887
    epoch 1000, loss=5.9098673, time=839.8057489395142
    epoch 1025, loss=0.13865192, time=855.3534638881683
    epoch 1025, loss=5.9086523, time=860.0724320411682
    epoch 1050, loss=0.13948044, time=875.3018538951874
    epoch 1050, loss=5.908676, time=880.1048440933228
    epoch 1075, loss=0.13759169, time=895.5576589107513
    epoch 1075, loss=5.9088283, time=900.4966340065002
    epoch 1100, loss=0.13634607, time=914.854140996933
    epoch 1100, loss=5.9104524, time=919.8222279548645
    epoch 1125, loss=0.13966796, time=935.0166628360748
    epoch 1125, loss=5.911868, time=940.1829731464386
    epoch 1150, loss=0.13794588, time=955.1136949062347
    epoch 1150, loss=5.9094596, time=960.3313159942627
    epoch 1175, loss=0.14325052, time=975.4028978347778
    epoch 1175, loss=5.9101763, time=980.7171440124512
    epoch 1200, loss=0.13469267, time=994.6453490257263
    epoch 1200, loss=5.9078465, time=1000.0396640300751
    epoch 1225, loss=0.13698944, time=1014.8782489299774
    epoch 1225, loss=5.910323, time=1020.4605810642242
    epoch 1250, loss=0.13833849, time=1034.8434798717499
