submit23.mit.edu

/work/submit/villaj/julia-1.9.1/bin/julia

Running Julia Code
Gathering arguments...
Passed N Threads == N GPU sanity check!
Formatting data...
Decorrelating...
- Using preexisting train and test sets from indexes/transmission_above_60/
Preparing for training...
Beginning training...
- Training width=100, depth=7, activation=sigmoid, batchsize=1024, learning_rate=0.005000001, dropout_rate=0.15 on thread 2
- Training width=100, depth=7, activation=sigmoid, batchsize=1024, learning_rate=0.005000001, dropout_rate=0.0 on thread 1
  - Fold 1 of 2023-06-19_02-50-28_w=100_d=7_activation=sigmoid_bs=1024_lr=0.005_dr=0.0
  - Fold 1 of 2023-06-19_02-50-28_w=100_d=7_activation=sigmoid_bs=1024_lr=0.005_dr=0.15
    epoch 25, loss=1.0752813, time=66.99327087402344
    epoch 25, loss=0.6632323, time=67.7017970085144
    epoch 50, loss=0.35670492, time=83.8255820274353
    epoch 50, loss=0.8747118, time=83.82680296897888
    epoch 75, loss=0.33081937, time=100.65561008453369
    epoch 75, loss=0.63291967, time=100.71610999107361
    epoch 100, loss=0.5633177, time=117.45373582839966
    epoch 100, loss=0.31009847, time=118.13110709190369
    epoch 125, loss=0.53388906, time=136.1101438999176
    epoch 125, loss=0.29338846, time=136.6833701133728
    epoch 150, loss=0.51746976, time=155.868665933609
    epoch 150, loss=0.27678406, time=156.32400512695312
    epoch 175, loss=0.26314718, time=175.62746500968933
    epoch 175, loss=0.5037864, time=175.87749981880188
    epoch 200, loss=0.49640313, time=195.4955759048462
    epoch 200, loss=0.24707195, time=196.02742409706116
    epoch 225, loss=0.48590052, time=215.71237587928772
    epoch 225, loss=0.23926142, time=216.1317970752716
    epoch 250, loss=0.23478292, time=235.6463770866394
    epoch 250, loss=0.4804271, time=236.08237385749817
    epoch 275, loss=0.22813396, time=255.8842580318451
    epoch 275, loss=0.47548684, time=256.1826548576355
    epoch 300, loss=0.4675964, time=275.7459878921509
    epoch 300, loss=0.22090311, time=276.2317681312561
    epoch 325, loss=0.46780542, time=295.9219858646393
    epoch 325, loss=0.21617836, time=296.255487203598
    epoch 350, loss=0.21131971, time=315.803836107254
    epoch 350, loss=0.46258456, time=316.3359990119934
    epoch 375, loss=0.20927279, time=336.0714440345764
    epoch 375, loss=0.46060556, time=336.414510011673
    epoch 400, loss=0.45585102, time=355.9679129123688
    epoch 400, loss=0.20211983, time=356.4171781539917
    epoch 425, loss=0.45479357, time=376.133553981781
    epoch 425, loss=0.196165, time=376.4552321434021
    epoch 450, loss=0.19684172, time=396.042601108551
    epoch 450, loss=0.45093554, time=396.60787200927734
    epoch 475, loss=0.19060503, time=416.2244620323181
    epoch 475, loss=0.44917357, time=416.59404397010803
    epoch 500, loss=0.44638604, time=436.1491148471832
    epoch 500, loss=0.18673234, time=436.6241731643677
    epoch 525, loss=0.44540069, time=456.44541788101196
    epoch 525, loss=0.18295272, time=456.7476861476898
    epoch 550, loss=0.17946646, time=476.30127596855164
    epoch 550, loss=0.44470212, time=476.86452293395996
    epoch 575, loss=0.17588781, time=496.4764790534973
    epoch 575, loss=0.44146675, time=496.90059781074524
    epoch 600, loss=0.44015345, time=516.522617816925
    epoch 600, loss=0.1759499, time=516.7473740577698
    epoch 625, loss=0.43743983, time=536.7639498710632
    epoch 625, loss=0.1707174, time=536.9970262050629
    epoch 650, loss=0.16976622, time=556.5120990276337
    epoch 650, loss=0.43884212, time=557.1541979312897
    epoch 675, loss=0.1657613, time=576.790167093277
    epoch 675, loss=0.43671712, time=577.2939519882202
    epoch 700, loss=0.43391886, time=596.9155240058899
    epoch 700, loss=0.16378997, time=597.0285329818726
    epoch 725, loss=0.43162227, time=617.10999584198
    epoch 725, loss=0.15985249, time=617.280070066452
    epoch 750, loss=0.15705264, time=636.7980101108551
    epoch 750, loss=0.43336755, time=637.3431119918823
    epoch 775, loss=0.1554687, time=657.1285750865936
    epoch 775, loss=0.43268543, time=657.6667499542236
    epoch 800, loss=0.4307802, time=677.2289118766785
    epoch 800, loss=0.15067446, time=677.3347611427307
    epoch 825, loss=0.42966366, time=697.4460988044739
    epoch 825, loss=0.1496199, time=697.6094951629639
    epoch 850, loss=0.14934008, time=717.1980299949646
    epoch 850, loss=0.42836747, time=717.7898738384247
    epoch 875, loss=0.14752015, time=737.4866831302643
    epoch 875, loss=0.42820776, time=738.0569410324097
    epoch 900, loss=0.4259066, time=757.662948846817
    epoch 900, loss=0.1452687, time=757.7364552021027
    epoch 925, loss=0.4261661, time=777.9698050022125
    epoch 925, loss=0.14133509, time=778.0546669960022
    epoch 950, loss=0.14050394, time=797.6079289913177
    epoch 950, loss=0.4264999, time=798.1839978694916
    epoch 975, loss=0.13818567, time=817.8936619758606
    epoch 975, loss=0.4250837, time=818.4195818901062
    epoch 1000, loss=0.43348843, time=838.0984649658203
    epoch 1000, loss=0.13910607, time=838.2345550060272
    epoch 1025, loss=0.42451435, time=858.3450348377228
    epoch 1025, loss=0.13687503, time=858.5287590026855
    epoch 1050, loss=0.1362805, time=878.0343351364136
    epoch 1050, loss=0.42279184, time=878.5635349750519
    epoch 1075, loss=0.13433279, time=898.3482091426849
    epoch 1075, loss=0.42136982, time=898.8675010204315
    epoch 1100, loss=0.41963783, time=918.4326388835907
    epoch 1100, loss=0.13225305, time=918.5608131885529
    epoch 1125, loss=0.4182995, time=938.7031729221344
    epoch 1125, loss=0.13241133, time=938.8359651565552
    epoch 1150, loss=0.13097538, time=958.3920230865479
    epoch 1150, loss=0.41961312, time=959.0012400150299
    epoch 1175, loss=0.13132598, time=978.7539219856262
    epoch 1175, loss=0.4176609, time=979.3173158168793
    epoch 1200, loss=0.41851684, time=998.882316827774
    epoch 1200, loss=0.1282125, time=998.9482161998749
    epoch 1225, loss=0.4177287, time=1019.2215428352356
    epoch 1225, loss=0.12725614, time=1019.3133401870728
    epoch 1250, loss=0.12646626, time=1038.831820011139
    epoch 1250, loss=0.41852593, time=1039.485275030136
    epoch 1275, loss=0.1254456, time=1059.1626551151276
    epoch 1275, loss=0.4162388, time=1059.757623910904
    epoch 1300, loss=0.41728047, time=1079.3833467960358
    epoch 1300, loss=0.12400742, time=1079.4693670272827
    epoch 1325, loss=0.41332322, time=1099.7660388946533
    epoch 1325, loss=0.12453485, time=1099.8360981941223
    epoch 1350, loss=0.12372203, time=1119.336608171463
    epoch 1350, loss=0.4134689, time=1119.995621919632
    epoch 1375, loss=0.12452613, time=1139.6998369693756
    epoch 1375, loss=0.41231778, time=1140.3068189620972
    epoch 1400, loss=0.41370586, time=1159.925236940384
    epoch 1400, loss=0.12281781, time=1159.9769990444183
    epoch 1425, loss=0.41276324, time=1180.1716639995575
    epoch 1425, loss=0.1210205, time=1180.248162984848
    epoch 1450, loss=0.12110429, time=1199.7564070224762
    epoch 1450, loss=0.41239887, time=1200.444051027298
    epoch 1475, loss=0.12209038, time=1220.17689204216
    epoch 1475, loss=0.41244397, time=1220.802011013031
    epoch 1500, loss=0.4118875, time=1240.3351938724518
    epoch 1500, loss=0.12294301, time=1240.4095251560211
