submit22.mit.edu

/work/submit/villaj/julia-1.9.1/bin/julia

Running Julia Code
Gathering arguments...
Passed N Threads == N GPU sanity check!
Formatting data...
Decorrelating...
- Using preexisting train and test sets from indexes/transmission_above_60/
Preparing for training...
Beginning training...
- Training width=100, depth=6, activation=sigmoid, batchsize=1024, learning_rate=0.010000001, dropout_rate=0.05 on thread 1
- Training width=100, depth=6, activation=sigmoid, batchsize=1024, learning_rate=0.010000001, dropout_rate=0.2 on thread 2
  - Fold 1 of 2023-06-19_08-33-01_w=100_d=6_activation=sigmoid_bs=1024_lr=0.01_dr=0.2
  - Fold 1 of 2023-06-19_08-33-01_w=100_d=6_activation=sigmoid_bs=1024_lr=0.01_dr=0.05
    epoch 25, loss=0.7092984, time=70.21525406837463
    epoch 25, loss=1.1150231, time=70.79510283470154
    epoch 50, loss=0.4263801, time=85.8942620754242
    epoch 50, loss=0.8874589, time=85.96395087242126
    epoch 75, loss=0.3904371, time=100.85864615440369
    epoch 75, loss=0.64477646, time=101.60571002960205
    epoch 100, loss=0.3686423, time=116.50256705284119
    epoch 100, loss=0.5892845, time=116.6403648853302
    epoch 125, loss=0.3521556, time=133.0977041721344
    epoch 125, loss=0.5611137, time=133.95313692092896
    epoch 150, loss=0.34038532, time=151.18029618263245
    epoch 150, loss=0.54873025, time=151.40753197669983
    epoch 175, loss=0.32827213, time=169.21839022636414
    epoch 175, loss=0.53365815, time=170.24614191055298
    epoch 200, loss=0.32178038, time=188.0157392024994
    epoch 200, loss=0.52394366, time=188.4781849384308
    epoch 225, loss=0.3145105, time=206.031179189682
    epoch 225, loss=0.5165764, time=207.23890495300293
    epoch 250, loss=0.30928767, time=225.05083513259888
    epoch 250, loss=0.5119583, time=225.68239784240723
    epoch 275, loss=0.3055624, time=243.3231692314148
    epoch 275, loss=0.5045317, time=244.78746485710144
    epoch 300, loss=0.30262405, time=262.10260009765625
    epoch 300, loss=0.50244766, time=262.8914089202881
    epoch 325, loss=0.29975575, time=280.0667371749878
    epoch 325, loss=0.50011945, time=281.7548439502716
    epoch 350, loss=0.29878044, time=299.0000982284546
    epoch 350, loss=0.49755788, time=299.9614429473877
    epoch 375, loss=0.29540542, time=317.3571150302887
    epoch 375, loss=0.49435657, time=319.1099648475647
    epoch 400, loss=0.29166818, time=336.277761220932
    epoch 400, loss=0.49030876, time=337.4268639087677
    epoch 425, loss=0.29032025, time=354.5275630950928
    epoch 425, loss=0.48841634, time=356.36933994293213
    epoch 450, loss=0.2888147, time=373.38146901130676
    epoch 450, loss=0.48898548, time=374.70502185821533
    epoch 475, loss=0.2867936, time=391.96899700164795
    epoch 475, loss=0.4835073, time=394.1562268733978
    epoch 500, loss=0.28708953, time=410.59664702415466
    epoch 500, loss=0.48482135, time=412.79727482795715
    epoch 525, loss=0.28394887, time=428.66977620124817
    epoch 525, loss=0.482265, time=430.93320393562317
    epoch 550, loss=0.28343028, time=447.6013720035553
    epoch 550, loss=0.4792339, time=449.924134016037
    epoch 575, loss=0.28160036, time=465.95818519592285
    epoch 575, loss=0.4819458, time=468.41370701789856
    epoch 600, loss=0.2820512, time=485.0986521244049
    epoch 600, loss=0.4780202, time=487.45627188682556
    epoch 625, loss=0.28087655, time=503.2211170196533
    epoch 625, loss=0.4788414, time=505.60849595069885
    epoch 650, loss=0.28059322, time=522.2857520580292
    epoch 650, loss=0.4774951, time=524.6271598339081
    epoch 675, loss=0.27927953, time=540.1443281173706
    epoch 675, loss=0.4747019, time=542.4917259216309
    epoch 700, loss=0.27849817, time=558.8945422172546
    epoch 700, loss=0.47327983, time=561.1382260322571
    epoch 725, loss=0.2777307, time=576.8156712055206
    epoch 725, loss=0.47312814, time=579.2306749820709
    epoch 750, loss=0.27809906, time=595.6686789989471
    epoch 750, loss=0.47143126, time=598.0510458946228
    epoch 775, loss=0.27674624, time=614.762941122055
    epoch 775, loss=0.47224358, time=616.5088160037994
    epoch 800, loss=0.27527484, time=632.7995781898499
    epoch 800, loss=0.47140294, time=635.331946849823
    epoch 825, loss=0.27722088, time=651.810544013977
    epoch 825, loss=0.46910915, time=653.7074890136719
    epoch 850, loss=0.27496764, time=670.4225950241089
    epoch 850, loss=0.4704239, time=673.0630609989166
    epoch 875, loss=0.2758399, time=689.3067080974579
    epoch 875, loss=0.46625596, time=691.3594818115234
    epoch 900, loss=0.27461064, time=707.5937530994415
    epoch 900, loss=0.4662673, time=710.3299639225006
    epoch 925, loss=0.27328658, time=726.2281351089478
    epoch 925, loss=0.4668004, time=728.486832857132
    epoch 950, loss=0.27394694, time=744.6123361587524
    epoch 950, loss=0.46348426, time=747.619875907898
    epoch 975, loss=0.27086946, time=763.6844260692596
    epoch 975, loss=0.46640772, time=765.9519288539886
    epoch 1000, loss=0.2732279, time=781.6088352203369
    epoch 1000, loss=0.46592388, time=784.6901769638062
    epoch 1025, loss=0.27115542, time=800.6813521385193
    epoch 1025, loss=0.4669402, time=803.0224900245667
    epoch 1050, loss=0.27142894, time=818.7217681407928
    epoch 1050, loss=0.4663277, time=821.9390959739685
    epoch 1075, loss=0.27327654, time=837.230809211731
    epoch 1075, loss=0.4630867, time=839.8328819274902
    epoch 1100, loss=0.27105215, time=855.624706029892
    epoch 1100, loss=0.46262842, time=859.0714199542999
    epoch 1125, loss=0.27249056, time=874.5616631507874
    epoch 1125, loss=0.4640171, time=877.3768708705902
    epoch 1150, loss=0.27027655, time=892.5367062091827
    epoch 1150, loss=0.4650592, time=896.3510549068451
    epoch 1175, loss=0.27054435, time=911.8235640525818
    epoch 1175, loss=0.46127, time=915.487380027771
    epoch 1200, loss=0.26949888, time=929.7772490978241
    epoch 1200, loss=0.46337807, time=933.5386259555817
    epoch 1225, loss=0.269942, time=948.8487000465393
    epoch 1225, loss=0.46111494, time=952.5521748065948
    epoch 1250, loss=0.26889512, time=967.0922031402588
    epoch 1250, loss=0.46108285, time=970.8460509777069
    epoch 1275, loss=0.26943, time=985.6151921749115
    epoch 1275, loss=0.459914, time=989.5097320079803
    epoch 1300, loss=0.26952165, time=1004.119537115097
    epoch 1300, loss=0.45973882, time=1007.9028828144073
    epoch 1325, loss=0.26849467, time=1022.856822013855
    epoch 1325, loss=0.459184, time=1026.6999099254608
    epoch 1350, loss=0.26987672, time=1040.6928791999817
    epoch 1350, loss=0.4586013, time=1044.6108639240265
    epoch 1375, loss=0.26696923, time=1059.8790640830994
    epoch 1375, loss=0.4580603, time=1063.8242058753967
    epoch 1400, loss=0.2682618, time=1077.6867871284485
    epoch 1400, loss=0.45946428, time=1081.7576298713684
    epoch 1425, loss=0.26852491, time=1096.4748380184174
    epoch 1425, loss=0.4577939, time=1100.5621619224548
    epoch 1450, loss=0.26893488, time=1114.6413571834564
    epoch 1450, loss=0.45964813, time=1118.7227928638458
    epoch 1475, loss=0.26900375, time=1133.2768580913544
    epoch 1475, loss=0.46497735, time=1137.3739240169525
    epoch 1500, loss=0.26678357, time=1151.447890996933
    epoch 1500, loss=0.45704913, time=1155.428692817688
    epoch 1525, loss=0.26743826, time=1170.268704175949
    epoch 1525, loss=0.45477372, time=1174.8749778270721
    epoch 1550, loss=0.26619485, time=1188.8460512161255
    epoch 1550, loss=0.45528147, time=1192.9830348491669
    epoch 1575, loss=0.26589218, time=1207.8852841854095
    epoch 1575, loss=0.4573323, time=1212.1760568618774
    epoch 1600, loss=0.26506203, time=1225.9083461761475
    epoch 1600, loss=0.4567555, time=1230.2507297992706
    epoch 1625, loss=0.26465735, time=1244.8898150920868
    epoch 1625, loss=0.45293573, time=1249.1573448181152
    epoch 1650, loss=0.26605967, time=1263.4515252113342
    epoch 1650, loss=0.45528933, time=1267.0954418182373
