submit22.mit.edu

/work/submit/villaj/julia-1.9.1/bin/julia

Running Julia Code
Gathering arguments...
Passed N Threads == N GPU sanity check!
Formatting data...
Decorrelating...
- Using preexisting train and test sets from indexes/transmission_above_60/
Preparing for training...
Beginning training...
- Training width=100, depth=6, activation=sigmoid, batchsize=1024, learning_rate=0.001, dropout_rate=0.05 on thread 1
- Training width=100, depth=6, activation=sigmoid, batchsize=1024, learning_rate=0.001, dropout_rate=0.2 on thread 2
  - Fold 1 of 2023-06-18_12-01-44_w=100_d=6_activation=sigmoid_bs=1024_lr=0.001_dr=0.2
  - Fold 1 of 2023-06-18_12-01-44_w=100_d=6_activation=sigmoid_bs=1024_lr=0.001_dr=0.05
    epoch 25, loss=1.5570179, time=65.08798384666443
    epoch 25, loss=5.2526627, time=65.63246703147888
    epoch 50, loss=1.3971084, time=80.120689868927
    epoch 50, loss=0.9134864, time=80.21708703041077
    epoch 75, loss=0.7806204, time=94.69615197181702
    epoch 75, loss=1.1124462, time=95.35580897331238
    epoch 100, loss=0.72333705, time=109.9949860572815
    epoch 100, loss=1.0058959, time=110.06074404716492
    epoch 125, loss=0.49086618, time=125.41352987289429
    epoch 125, loss=0.9518361, time=126.27014303207397
    epoch 150, loss=0.45249054, time=142.69442701339722
    epoch 150, loss=0.91309446, time=142.95561003684998
    epoch 175, loss=0.4325586, time=159.97077894210815
    epoch 175, loss=0.8810099, time=161.05204486846924
    epoch 200, loss=0.41779107, time=178.07725405693054
    epoch 200, loss=0.8553311, time=178.52454590797424
    epoch 225, loss=0.407451, time=195.5294029712677
    epoch 225, loss=0.836568, time=196.76269102096558
    epoch 250, loss=0.3978717, time=213.7479259967804
    epoch 250, loss=0.6755464, time=214.35221886634827
    epoch 275, loss=0.39152107, time=231.30168890953064
    epoch 275, loss=0.64546484, time=232.72163605690002
    epoch 300, loss=0.38590467, time=249.4962818622589
    epoch 300, loss=0.6252287, time=250.25454306602478
    epoch 325, loss=0.3805843, time=266.9718849658966
    epoch 325, loss=0.61180407, time=268.4934079647064
    epoch 350, loss=0.37487015, time=285.1452269554138
    epoch 350, loss=0.601726, time=286.02853894233704
    epoch 375, loss=0.37032413, time=302.6040210723877
    epoch 375, loss=0.5927834, time=304.383908033371
    epoch 400, loss=0.36618447, time=320.70504093170166
    epoch 400, loss=0.58714193, time=321.725909948349
    epoch 425, loss=0.36092567, time=338.219694852829
    epoch 425, loss=0.58062893, time=340.12786197662354
    epoch 450, loss=0.3587431, time=356.4436779022217
    epoch 450, loss=0.57408893, time=358.3164508342743
    epoch 475, loss=0.3549228, time=373.9524049758911
    epoch 475, loss=0.57115155, time=375.82228803634644
    epoch 500, loss=0.35141146, time=392.1774830818176
    epoch 500, loss=0.56312686, time=394.01148986816406
    epoch 525, loss=0.34813008, time=409.6590700149536
    epoch 525, loss=0.56176037, time=411.54435205459595
    epoch 550, loss=0.34523547, time=428.0265839099884
    epoch 550, loss=0.5570076, time=429.7974019050598
    epoch 575, loss=0.341799, time=446.2363018989563
    epoch 575, loss=0.55269736, time=447.3388259410858
    epoch 600, loss=0.3398238, time=463.78830099105835
    epoch 600, loss=0.55179054, time=465.57245993614197
    epoch 625, loss=0.336766, time=481.96391892433167
