submit22.mit.edu

/work/submit/villaj/julia-1.9.1/bin/julia

Running Julia Code
Gathering arguments...
Passed N Threads == N GPU sanity check!
Formatting data...
Decorrelating...
- Using preexisting train and test sets from indexes/
Preparing for training...
Beginning training...
- Training width=100, depth=5, activation=sigmoid, batchsize=1024, learning_rate=0.001, dropout_rate=0.0 on thread 2
- Training width=50, depth=4, activation=sigmoid, batchsize=1024, learning_rate=0.001, dropout_rate=0.0 on thread 1
  - Fold 1 of 2023-06-16_12-22-26_w=50_d=4_activation=sigmoid_bs=1024_lr=0.001_dr=0.0
  - Fold 1 of 2023-06-16_12-22-26_w=100_d=5_activation=sigmoid_bs=1024_lr=0.001_dr=0.0
    epoch 25, loss=0.94382846, time=66.82246112823486
    epoch 25, loss=0.82075864, time=68.54937219619751
    epoch 50, loss=0.7258295, time=81.4690170288086
    epoch 50, loss=0.60651314, time=86.25762009620667
    epoch 75, loss=0.636499, time=96.89279818534851
    epoch 75, loss=0.5525581, time=104.22807312011719
    epoch 100, loss=0.5865151, time=112.61706018447876
    epoch 100, loss=0.5205089, time=122.23671197891235
    epoch 125, loss=0.5572043, time=129.7666711807251
    epoch 125, loss=0.5076368, time=143.00097799301147
    epoch 150, loss=0.54092586, time=147.42642617225647
    epoch 150, loss=0.49213, time=164.48458218574524
    epoch 175, loss=0.5292781, time=165.84126114845276
    epoch 200, loss=0.52255803, time=183.6512529850006
    epoch 175, loss=0.48178527, time=185.67148399353027
    epoch 225, loss=0.51278335, time=202.08212018013
    epoch 200, loss=0.47331396, time=206.9122190475464
    epoch 250, loss=0.50721776, time=219.9585461616516
    epoch 225, loss=0.46365762, time=228.38536715507507
    epoch 275, loss=0.5028807, time=238.450923204422
    epoch 250, loss=0.45728382, time=248.78679203987122
    epoch 300, loss=0.49840245, time=257.01596212387085
    epoch 275, loss=0.45083836, time=270.1555449962616
    epoch 325, loss=0.4938165, time=274.8529531955719
    epoch 300, loss=0.44779754, time=291.57440519332886
    epoch 350, loss=0.48955366, time=293.2793960571289
    epoch 375, loss=0.48539174, time=311.7300431728363
    epoch 325, loss=0.44049215, time=311.97683215141296
    epoch 400, loss=0.48346308, time=329.6158640384674
    epoch 350, loss=0.43462774, time=333.3835070133209
    epoch 425, loss=0.48086977, time=348.12519216537476
    epoch 375, loss=0.43159956, time=354.6420431137085
    epoch 450, loss=0.47712138, time=365.95033407211304
    epoch 400, loss=0.42881572, time=375.86305713653564
    epoch 475, loss=0.47405204, time=384.6489670276642
    epoch 425, loss=0.4243638, time=397.27110600471497
    epoch 500, loss=0.4727689, time=403.04230999946594
    epoch 450, loss=0.424521, time=417.8251609802246
    epoch 525, loss=0.4701564, time=421.4856450557709
    epoch 475, loss=0.41915148, time=439.16120314598083
    epoch 550, loss=0.46805394, time=439.45973110198975
    epoch 575, loss=0.468364, time=457.96447014808655
    epoch 500, loss=0.41608676, time=460.5205571651459
    epoch 600, loss=0.4637201, time=475.76949405670166
    epoch 525, loss=0.41372025, time=481.00179409980774
    epoch 625, loss=0.4627547, time=494.4617111682892
    epoch 550, loss=0.4080697, time=502.3097310066223
    epoch 650, loss=0.46080557, time=512.8800480365753
    epoch 575, loss=0.4060457, time=523.6514241695404
    epoch 675, loss=0.45849213, time=530.6481740474701
    epoch 600, loss=0.4013495, time=544.7895021438599
    epoch 700, loss=0.45795515, time=549.1421840190887
    epoch 625, loss=0.40090176, time=566.1287331581116
    epoch 725, loss=0.4577355, time=566.9696221351624
    epoch 750, loss=0.45482144, time=585.4484941959381
    epoch 650, loss=0.39583874, time=587.472822189331
    epoch 775, loss=0.45449477, time=603.3135440349579
    epoch 675, loss=0.39461422, time=607.9859230518341
    epoch 800, loss=0.45344934, time=621.9215660095215
    epoch 700, loss=0.3899418, time=629.3187229633331
    epoch 825, loss=0.4516087, time=640.2643280029297
    epoch 725, loss=0.3872197, time=651.2965710163116
    epoch 850, loss=0.44923604, time=658.0806741714478
    epoch 750, loss=0.38375753, time=671.8591480255127
    epoch 875, loss=0.4482425, time=676.0010080337524
    epoch 775, loss=0.38101763, time=693.0965671539307
    epoch 900, loss=0.44722503, time=694.363391160965
    epoch 925, loss=0.44622898, time=712.2062849998474
    epoch 800, loss=0.3770171, time=714.4643290042877
    epoch 950, loss=0.44556823, time=730.7071301937103
    epoch 825, loss=0.3737413, time=735.6320459842682
    epoch 975, loss=0.4448805, time=749.1990640163422
    epoch 850, loss=0.37052283, time=756.8405251502991
    epoch 1000, loss=0.44249523, time=766.952733039856
    epoch 875, loss=0.36813995, time=778.2097389698029
    epoch 1025, loss=0.44336766, time=784.713837146759
    epoch 900, loss=0.36473212, time=799.3987190723419
    epoch 1050, loss=0.44063213, time=802.4389181137085
    epoch 925, loss=0.3599691, time=820.5931241512299
    epoch 1075, loss=0.4411052, time=820.7683520317078
    epoch 1100, loss=0.44036037, time=838.517333984375
    epoch 950, loss=0.3573735, time=841.9282820224762
    epoch 1125, loss=0.43918645, time=856.9294400215149
    epoch 975, loss=0.35541564, time=863.2522630691528
    epoch 1150, loss=0.43783638, time=875.4074020385742
    epoch 1000, loss=0.35106143, time=884.3100070953369
    epoch 1175, loss=0.43662953, time=893.1325390338898
    epoch 1025, loss=0.35014987, time=905.6266520023346
    epoch 1200, loss=0.43638244, time=911.422544002533
    epoch 1050, loss=0.3473407, time=926.0883431434631
    epoch 1225, loss=0.43514884, time=929.1453220844269
    epoch 1075, loss=0.34568244, time=947.3466739654541
    epoch 1250, loss=0.43353465, time=947.5456511974335
    epoch 1275, loss=0.433294, time=965.2652680873871
    epoch 1100, loss=0.34286007, time=968.6120100021362
    epoch 1300, loss=0.43224022, time=983.6130301952362
    epoch 1125, loss=0.34103936, time=989.9416310787201
    epoch 1325, loss=0.43142614, time=1002.1528840065002
    epoch 1150, loss=0.33875328, time=1011.033401966095
    epoch 1350, loss=0.4318524, time=1019.8611650466919
    epoch 1175, loss=0.3367294, time=1032.286416053772
    epoch 1375, loss=0.43081236, time=1038.1179161071777
    epoch 1200, loss=0.33451438, time=1052.8304381370544
    epoch 1400, loss=0.42979735, time=1055.8457660675049
    epoch 1225, loss=0.33255482, time=1074.05046916008
    epoch 1425, loss=0.42762855, time=1074.2056691646576
    epoch 1450, loss=0.42805877, time=1091.9357361793518
    epoch 1250, loss=0.33113274, time=1095.240275144577
    epoch 1475, loss=0.42645976, time=1110.3669080734253
    epoch 1275, loss=0.32932523, time=1116.6185450553894
    epoch 1500, loss=0.42511654, time=1128.8676681518555
    epoch 1300, loss=0.32665148, time=1137.595165014267
    epoch 1525, loss=0.4256214, time=1146.587119102478
    epoch 1325, loss=0.3256574, time=1158.8449189662933
    epoch 1550, loss=0.4245681, time=1164.8618421554565
    epoch 1350, loss=0.3240074, time=1180.2638630867004
